relationship_id,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_indicator_name,candidate_macro_theme,lag_months,observation_pairs,correlation,abs_correlation,rejection_reason,processed_at
149,AU,AUD,CPI,cpi_headline_yoy,347,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,0,12,-0.173439,0.173439,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
150,AU,AUD,CPI,cpi_headline_yoy,347,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,6,18,0.077295,0.077295,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
151,AU,AUD,CPI,cpi_headline_yoy,347,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,5,19,-0.061879,0.061879,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
152,AU,AUD,CPI,cpi_headline_yoy,347,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,3,17,-0.050286,0.050286,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
153,AU,AUD,CPI,cpi_headline_yoy,347,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,2,16,-0.028072,0.028072,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
154,AU,AUD,CPI,cpi_headline_yoy,348,household_spending_mom,Household Spending (MoM),Growth,1,9,-0.381822,0.381822,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
155,AU,AUD,CPI,cpi_headline_yoy,348,household_spending_mom,Household Spending (MoM),Growth,3,9,0.198875,0.198875,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
156,AU,AUD,CPI,cpi_headline_yoy,348,household_spending_mom,Household Spending (MoM),Growth,4,8,-0.080640,0.080640,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
157,AU,AUD,CPI,cpi_headline_yoy,348,household_spending_mom,Household Spending (MoM),Growth,2,9,-0.001572,0.001572,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
158,AU,AUD,CPI,cpi_headline_yoy,349,household_spending_yoy,Household Spending (YoY),Growth,4,8,-0.204792,0.204792,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
159,AU,AUD,CPI,cpi_headline_yoy,349,household_spending_yoy,Household Spending (YoY),Growth,2,9,0.148276,0.148276,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
160,AU,AUD,CPI,cpi_headline_yoy,349,household_spending_yoy,Household Spending (YoY),Growth,1,9,-0.073851,0.073851,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
161,AU,AUD,CPI,cpi_headline_yoy,349,household_spending_yoy,Household Spending (YoY),Growth,3,9,0.020255,0.020255,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
162,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,1,30,0.350566,0.350566,low_correlation,2026-04-25T22:25:54.019571+00:00
163,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,4,29,0.274188,0.274188,low_correlation,2026-04-25T22:25:54.019571+00:00
164,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,6,27,-0.204530,0.204530,low_correlation,2026-04-25T22:25:54.019571+00:00
165,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,3,28,-0.078274,0.078274,low_correlation,2026-04-25T22:25:54.019571+00:00
166,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,0,29,-0.045171,0.045171,low_correlation,2026-04-25T22:25:54.019571+00:00
167,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,5,29,0.020429,0.020429,low_correlation,2026-04-25T22:25:54.019571+00:00
168,AU,AUD,CPI,cpi_headline_yoy,350,nab_business_confidence,NAB Business Confidence,Growth,2,30,-0.005902,0.005902,low_correlation,2026-04-25T22:25:54.019571+00:00
169,AU,AUD,CPI,cpi_headline_yoy,351,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Growth,0,31,0.363508,0.363508,low_correlation,2026-04-25T22:25:54.019571+00:00
170,AU,AUD,CPI,cpi_headline_yoy,351,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Growth,2,30,-0.311690,0.311690,low_correlation,2026-04-25T22:25:54.019571+00:00
171,AU,AUD,CPI,cpi_headline_yoy,351,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Growth,6,29,0.239388,0.239388,low_correlation,2026-04-25T22:25:54.019571+00:00
172,AU,AUD,CPI,cpi_headline_yoy,351,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Growth,3,30,0.234150,0.234150,low_correlation,2026-04-25T22:25:54.019571+00:00
173,AU,AUD,CPI,cpi_headline_yoy,351,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Growth,1,30,0.122848,0.122848,low_correlation,2026-04-25T22:25:54.019571+00:00
174,AU,AUD,CPI,cpi_headline_yoy,351,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Growth,4,29,0.057860,0.057860,low_correlation,2026-04-25T22:25:54.019571+00:00
175,AU,AUD,CPI,cpi_headline_yoy,352,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Growth,4,30,-0.522346,0.522346,not_best_lag,2026-04-25T22:25:54.019571+00:00
176,AU,AUD,CPI,cpi_headline_yoy,352,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Growth,2,30,-0.468037,0.468037,not_best_lag,2026-04-25T22:25:54.019571+00:00
177,AU,AUD,CPI,cpi_headline_yoy,352,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Growth,1,31,-0.394278,0.394278,low_correlation,2026-04-25T22:25:54.019571+00:00
178,AU,AUD,CPI,cpi_headline_yoy,352,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Growth,0,31,0.132319,0.132319,low_correlation,2026-04-25T22:25:54.019571+00:00
179,AU,AUD,CPI,cpi_headline_yoy,352,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Growth,6,29,-0.066068,0.066068,low_correlation,2026-04-25T22:25:54.019571+00:00
180,AU,AUD,CPI,cpi_headline_yoy,352,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Growth,3,30,-0.052664,0.052664,low_correlation,2026-04-25T22:25:54.019571+00:00
181,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,4,12,0.480095,0.480095,low_sample,2026-04-25T22:25:54.019571+00:00
182,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,6,11,0.466860,0.466860,low_sample,2026-04-25T22:25:54.019571+00:00
183,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,0,13,0.377864,0.377864,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
184,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,3,12,0.335292,0.335292,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
185,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,2,11,0.230547,0.230547,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
186,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,5,10,-0.098694,0.098694,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
187,AU,AUD,CPI,cpi_headline_yoy,353,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Growth,1,13,-0.041144,0.041144,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
188,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,1,19,-0.425420,0.425420,low_sample,2026-04-25T22:25:54.019571+00:00
189,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,6,18,-0.415098,0.415098,low_sample,2026-04-25T22:25:54.019571+00:00
190,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,0,13,-0.378057,0.378057,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
191,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,3,19,-0.339472,0.339472,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
192,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,4,18,-0.312678,0.312678,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
193,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,5,18,-0.133453,0.133453,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
194,AU,AUD,CPI,cpi_headline_yoy,354,housing_credit_mom,Housing Credit (MoM),Growth,2,19,-0.081989,0.081989,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
195,AU,AUD,CPI,cpi_headline_yoy,355,manufacturing_pmi_flash,Manufacturing PMI Flash,Growth,1,8,0.488055,0.488055,low_sample,2026-04-25T22:25:54.019571+00:00
196,AU,AUD,CPI,cpi_headline_yoy,355,manufacturing_pmi_flash,Manufacturing PMI Flash,Growth,3,9,-0.311721,0.311721,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
197,AU,AUD,CPI,cpi_headline_yoy,355,manufacturing_pmi_flash,Manufacturing PMI Flash,Growth,5,9,0.243086,0.243086,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
198,AU,AUD,CPI,cpi_headline_yoy,355,manufacturing_pmi_flash,Manufacturing PMI Flash,Growth,2,10,0.197196,0.197196,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
199,AU,AUD,CPI,cpi_headline_yoy,355,manufacturing_pmi_flash,Manufacturing PMI Flash,Growth,4,9,-0.050533,0.050533,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
200,AU,AUD,CPI,cpi_headline_yoy,355,manufacturing_pmi_flash,Manufacturing PMI Flash,Growth,6,8,-0.032791,0.032791,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
201,AU,AUD,CPI,cpi_headline_yoy,356,services_pmi_flash,Services PMI Flash,Growth,2,10,0.562136,0.562136,low_sample,2026-04-25T22:25:54.019571+00:00
202,AU,AUD,CPI,cpi_headline_yoy,356,services_pmi_flash,Services PMI Flash,Growth,1,8,-0.387478,0.387478,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
203,AU,AUD,CPI,cpi_headline_yoy,356,services_pmi_flash,Services PMI Flash,Growth,4,9,-0.360223,0.360223,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
204,AU,AUD,CPI,cpi_headline_yoy,356,services_pmi_flash,Services PMI Flash,Growth,6,8,0.333396,0.333396,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
205,AU,AUD,CPI,cpi_headline_yoy,356,services_pmi_flash,Services PMI Flash,Growth,3,9,0.225828,0.225828,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
206,AU,AUD,CPI,cpi_headline_yoy,356,services_pmi_flash,Services PMI Flash,Growth,5,9,-0.178527,0.178527,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
207,AU,AUD,CPI,cpi_headline_yoy,357,composite_pmi_flash,Composite PMI Flash,Growth,2,10,0.546737,0.546737,low_sample,2026-04-25T22:25:54.019571+00:00
208,AU,AUD,CPI,cpi_headline_yoy,357,composite_pmi_flash,Composite PMI Flash,Growth,4,9,-0.365424,0.365424,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
209,AU,AUD,CPI,cpi_headline_yoy,357,composite_pmi_flash,Composite PMI Flash,Growth,6,8,0.336573,0.336573,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
210,AU,AUD,CPI,cpi_headline_yoy,357,composite_pmi_flash,Composite PMI Flash,Growth,1,8,-0.312187,0.312187,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
211,AU,AUD,CPI,cpi_headline_yoy,357,composite_pmi_flash,Composite PMI Flash,Growth,5,9,-0.255260,0.255260,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
212,AU,AUD,CPI,cpi_headline_yoy,357,composite_pmi_flash,Composite PMI Flash,Growth,3,9,0.219187,0.219187,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
213,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,4,40,-0.213410,0.213410,low_correlation,2026-04-25T22:25:54.019571+00:00
214,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,2,34,0.185836,0.185836,low_correlation,2026-04-25T22:25:54.019571+00:00
215,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,1,36,-0.173554,0.173554,low_correlation,2026-04-25T22:25:54.019571+00:00
216,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,5,36,0.165762,0.165762,low_correlation,2026-04-25T22:25:54.019571+00:00
217,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,3,37,-0.134916,0.134916,low_correlation,2026-04-25T22:25:54.019571+00:00
218,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,6,37,-0.092831,0.092831,low_correlation,2026-04-25T22:25:54.019571+00:00
219,AU,AUD,CPI,cpi_headline_qoq,115,cpi_headline_yoy,Headline CPI (YoY),Inflation,6,20,0.455108,0.455108,low_sample,2026-04-25T22:25:54.019571+00:00
220,AU,AUD,CPI,cpi_headline_yoy,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,0,23,-0.091546,0.091546,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
221,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,3,9,0.743025,0.743025,low_sample,2026-04-25T22:25:54.019571+00:00
222,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,5,12,0.721942,0.721942,low_sample,2026-04-25T22:25:54.019571+00:00
223,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,6,13,0.682188,0.682188,low_sample,2026-04-25T22:25:54.019571+00:00
224,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,0,9,0.681684,0.681684,low_sample,2026-04-25T22:25:54.019571+00:00
225,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,2,10,0.666824,0.666824,low_sample,2026-04-25T22:25:54.019571+00:00
226,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,4,11,0.617308,0.617308,low_sample,2026-04-25T22:25:54.019571+00:00
227,AU,AUD,CPI,cpi_headline_yoy,361,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Growth,1,11,0.512363,0.512363,low_sample,2026-04-25T22:25:54.019571+00:00
228,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,4,10,0.273886,0.273886,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
229,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,1,10,0.265678,0.265678,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
230,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,6,10,0.226503,0.226503,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
231,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,2,12,-0.148554,0.148554,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
232,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,0,10,0.138683,0.138683,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
233,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,5,12,-0.113272,0.113272,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
234,AU,AUD,CPI,cpi_headline_yoy,362,ai_group_services_index,Ai Group Services Index,Growth,3,10,0.085500,0.085500,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
235,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,0,23,-0.339928,0.339928,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
236,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,2,31,0.304234,0.304234,low_correlation,2026-04-25T22:25:54.019571+00:00
237,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,5,30,0.247510,0.247510,low_correlation,2026-04-25T22:25:54.019571+00:00
238,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,1,31,-0.216602,0.216602,low_correlation,2026-04-25T22:25:54.019571+00:00
239,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,4,30,-0.090495,0.090495,low_correlation,2026-04-25T22:25:54.019571+00:00
240,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,6,30,0.087032,0.087032,low_correlation,2026-04-25T22:25:54.019571+00:00
241,AU,AUD,CPI,cpi_headline_yoy,363,balance_of_trade,Balance of Trade,Growth,3,31,-0.015630,0.015630,low_correlation,2026-04-25T22:25:54.019571+00:00
242,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,5,30,0.225155,0.225155,low_correlation,2026-04-25T22:25:54.019571+00:00
243,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,4,29,-0.204063,0.204063,low_correlation,2026-04-25T22:25:54.019571+00:00
244,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,6,30,0.203869,0.203869,low_correlation,2026-04-25T22:25:54.019571+00:00
245,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,2,31,0.186811,0.186811,low_correlation,2026-04-25T22:25:54.019571+00:00
246,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,1,30,-0.144567,0.144567,low_correlation,2026-04-25T22:25:54.019571+00:00
247,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,3,31,0.117543,0.117543,low_correlation,2026-04-25T22:25:54.019571+00:00
248,AU,AUD,CPI,cpi_headline_yoy,364,exports_mom,Exports (MoM),Growth,0,23,-0.099423,0.099423,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
249,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,4,30,-0.247165,0.247165,low_correlation,2026-04-25T22:25:54.019571+00:00
250,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,5,30,0.116959,0.116959,low_correlation,2026-04-25T22:25:54.019571+00:00
251,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,0,23,0.112792,0.112792,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
252,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,1,31,-0.082741,0.082741,low_correlation,2026-04-25T22:25:54.019571+00:00
253,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,2,31,-0.031093,0.031093,low_correlation,2026-04-25T22:25:54.019571+00:00
254,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,6,30,-0.018409,0.018409,low_correlation,2026-04-25T22:25:54.019571+00:00
255,AU,AUD,CPI,cpi_headline_yoy,365,imports_mom,Imports (MoM),Growth,3,31,0.017925,0.017925,low_correlation,2026-04-25T22:25:54.019571+00:00
256,AU,AUD,CPI,cpi_headline_yoy,366,current_account,Current Account,Growth,3,21,-0.334084,0.334084,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
257,AU,AUD,CPI,cpi_headline_yoy,366,current_account,Current Account,Growth,6,23,-0.175098,0.175098,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
258,AU,AUD,CPI,cpi_headline_mom,115,cpi_headline_yoy,Headline CPI (YoY),Inflation,0,8,0.104275,0.104275,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
259,AU,AUD,CPI,cpi_headline_mom,134,manufacturing_pmi,Manufacturing PMI,Growth,4,8,-0.119249,0.119249,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
260,AU,AUD,CPI,cpi_headline_mom,135,services_pmi,Services PMI,Growth,4,8,0.139252,0.139252,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
261,AU,AUD,CPI,cpi_headline_mom,200,building_permits,Building Permits,Growth,4,8,0.303908,0.303908,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
262,AU,AUD,CPI,cpi_headline_mom,200,building_permits,Building Permits,Growth,5,8,0.186438,0.186438,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
263,AU,AUD,CPI,cpi_headline_mom,200,building_permits,Building Permits,Growth,6,8,-0.120677,0.120677,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
264,AU,AUD,CPI,cpi_headline_mom,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,6,8,0.941691,0.941691,low_sample,2026-04-25T22:25:54.019571+00:00
265,AU,AUD,CPI,cpi_headline_mom,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,5,8,-0.908226,0.908226,low_sample,2026-04-25T22:25:54.019571+00:00
266,AU,AUD,CPI,cpi_headline_mom,360,private_house_approvals_mom,Private House Approvals (MoM),Growth,4,8,0.894211,0.894211,low_sample,2026-04-25T22:25:54.019571+00:00
267,AU,AUD,CPI,cpi_headline_qoq,115,cpi_headline_yoy,Headline CPI (YoY),Inflation,0,22,0.831128,0.831128,low_sample,2026-04-25T22:25:54.019571+00:00
268,AU,AUD,CPI,cpi_headline_qoq,115,cpi_headline_yoy,Headline CPI (YoY),Inflation,3,21,0.218699,0.218699,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
269,AU,AUD,CPI,cpi_headline_qoq,118,consumer_price_index,Consumer Price Index,Inflation,0,11,0.587554,0.587554,low_sample,2026-04-25T22:25:54.019571+00:00
270,AU,AUD,CPI,cpi_headline_qoq,118,consumer_price_index,Consumer Price Index,Inflation,6,9,-0.120838,0.120838,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
271,AU,AUD,CPI,cpi_headline_qoq,118,consumer_price_index,Consumer Price Index,Inflation,3,10,0.047011,0.047011,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
