score_id,date,country_code,currency,inflation_score,labor_score,growth_score,inflation_contributors,labor_contributors,growth_contributors,inflation_weight,labor_weight,growth_weight,mandate_type,cb_pressure_normalized,cb_strength_score,direction_score,strength_label,trend_label,confidence,categories_available,total_contributors,processed_at
6299,2024-05-14,JP,JPY,-1.751837,-1.434274,0.439157,3,1,3,1.8000,0.5000,0.8000,dual,-1.135199,-0.566318,-0.431619,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6300,2024-05-15,JP,JPY,-1.751837,-1.434274,0.241049,3,1,3,1.8000,0.5000,0.8000,dual,-1.186324,-0.652874,-0.719427,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6301,2024-05-16,JP,JPY,-1.751837,-1.434274,0.250088,3,1,3,1.8000,0.5000,0.8000,dual,-1.183991,-0.588789,-0.717094,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6302,2024-05-17,JP,JPY,-1.751837,-1.434274,0.250088,3,1,3,1.8000,0.5000,0.8000,dual,-1.183991,-0.648561,-1.128996,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6303,2024-05-20,JP,JPY,-1.751837,-1.434274,0.250088,3,1,3,1.8000,0.5000,0.8000,dual,-1.183991,-0.485976,-1.128996,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6304,2024-05-21,JP,JPY,-1.751837,-1.434274,0.250088,3,1,3,1.8000,0.5000,0.8000,dual,-1.183991,-0.474167,-1.128996,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6305,2024-05-22,JP,JPY,-1.751837,-1.434274,0.250088,3,1,3,1.8000,0.5000,0.8000,dual,-1.183991,-0.246013,-0.727145,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6306,2024-05-23,JP,JPY,-1.947391,-1.434274,0.186527,3,1,3,1.8000,0.5000,0.8000,dual,-1.313942,-0.429987,-0.857096,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6307,2024-05-24,JP,JPY,-1.947391,-1.434274,0.186527,3,1,3,1.8000,0.5000,0.8000,dual,-1.313942,-0.420650,-0.654626,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6308,2024-05-28,JP,JPY,-1.947391,-1.434274,0.186527,3,1,3,1.8000,0.5000,0.8000,dual,-1.313942,-0.441915,-0.654626,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6309,2024-05-29,JP,JPY,-1.947391,-1.434274,0.186527,3,1,3,1.8000,0.5000,0.8000,dual,-1.313942,-0.472503,-0.654626,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6310,2024-05-30,JP,JPY,-1.390140,-1.000000,-0.290783,3,1,3,1.8000,0.5000,0.8000,dual,-1.043509,-0.262050,-0.384193,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6311,2024-05-31,JP,JPY,-1.390140,-1.000000,-0.290783,3,1,3,1.8000,0.5000,0.8000,dual,-1.043509,-0.371486,-0.383429,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6312,2024-06-03,JP,JPY,-1.390140,-1.000000,-0.290783,3,1,3,1.8000,0.5000,0.8000,dual,-1.043509,-0.352979,-0.383429,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6313,2024-06-04,JP,JPY,-1.390140,-1.000000,-0.290783,3,1,3,1.8000,0.5000,0.8000,dual,-1.043509,-0.330096,-0.383429,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6314,2024-06-05,JP,JPY,-1.390140,-1.000000,-0.137189,3,1,3,1.8000,0.5000,0.8000,dual,-1.003872,-0.259471,-0.343792,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6315,2024-06-06,JP,JPY,-1.390140,-1.000000,-0.137189,3,1,3,1.8000,0.5000,0.8000,dual,-1.003872,-0.219199,-0.317059,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6316,2024-06-07,JP,JPY,-1.390140,-1.000000,-0.137189,3,1,3,1.8000,0.5000,0.8000,dual,-1.003872,-0.184014,-0.317059,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6317,2024-06-09,JP,JPY,-1.390140,-1.000000,-0.062255,3,1,3,1.8000,0.5000,0.8000,dual,-0.984534,-0.170065,-0.297721,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6318,2024-06-11,JP,JPY,-1.390140,-1.000000,-0.062255,3,1,3,1.8000,0.5000,0.8000,dual,-0.984534,-0.176170,-0.393032,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6319,2024-06-12,JP,JPY,-1.390140,-1.000000,-0.062255,3,1,3,1.8000,0.5000,0.8000,dual,-0.984534,-0.176679,-0.393032,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6320,2024-06-13,JP,JPY,-1.390140,-1.000000,-0.062255,3,1,3,1.8000,0.5000,0.8000,dual,-0.984534,-0.204222,0.106345,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6321,2024-06-14,JP,JPY,-1.390140,-1.000000,-0.185887,3,1,3,1.8000,0.5000,0.8000,dual,-1.016440,-0.227147,0.074439,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6322,2024-06-18,JP,JPY,-1.390140,-1.000000,-0.185887,3,1,3,1.8000,0.5000,0.8000,dual,-1.016440,-0.222972,0.033714,neutral,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6323,2024-06-19,JP,JPY,-1.390140,-1.000000,-0.185887,3,1,3,1.8000,0.5000,0.8000,dual,-1.016440,-0.311164,0.033714,neutral,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6324,2024-06-20,JP,JPY,-0.860448,-1.000000,-0.185887,3,1,3,1.8000,0.5000,0.8000,dual,-0.708876,-0.174811,0.341278,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6325,2024-06-21,JP,JPY,-0.860448,-1.000000,-3.097655,3,1,3,1.8000,0.5000,0.8000,dual,-1.460300,-0.780137,-0.410146,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6326,2024-06-23,JP,JPY,-0.860448,-1.000000,-3.097655,3,1,3,1.8000,0.5000,0.8000,dual,-1.460300,-0.779101,-0.410146,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6327,2024-06-25,JP,JPY,-0.860448,-1.000000,-3.097655,3,1,3,1.8000,0.5000,0.8000,dual,-1.460300,-0.788734,-0.325101,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6328,2024-06-26,JP,JPY,-0.860448,-1.000000,-3.097655,3,1,3,1.8000,0.5000,0.8000,dual,-1.460300,-0.897836,-0.325101,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6329,2024-06-27,JP,JPY,-0.620550,-0.730297,-3.281443,3,1,3,1.8000,0.5000,0.8000,dual,-1.324933,-0.800289,-0.189734,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6330,2024-06-28,JP,JPY,-0.620550,-0.730297,-3.281443,3,1,3,1.8000,0.5000,0.8000,dual,-1.324933,-0.788236,-0.138609,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6331,2024-07-01,JP,JPY,-0.620550,-0.730297,-3.281443,3,1,3,1.8000,0.5000,0.8000,dual,-1.324933,-0.802183,-0.140942,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6332,2024-07-02,JP,JPY,-0.620550,-0.730297,-3.281443,3,1,3,1.8000,0.5000,0.8000,dual,-1.324933,-0.814952,-0.140942,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6333,2024-07-03,JP,JPY,-0.620550,-0.730297,-1.592591,3,1,3,1.8000,0.5000,0.8000,dual,-0.889100,-0.432031,0.294891,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6334,2024-07-04,JP,JPY,-0.620550,-0.730297,-1.592591,3,1,3,1.8000,0.5000,0.8000,dual,-0.889100,-0.430863,0.294891,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6335,2024-07-05,JP,JPY,-0.620550,-0.730297,-1.592591,3,1,3,1.8000,0.5000,0.8000,dual,-0.889100,-0.435122,0.294891,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6336,2024-07-11,JP,JPY,-0.620550,-0.730297,-1.592591,3,1,3,1.8000,0.5000,0.8000,dual,-0.889100,-0.430462,0.424842,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6337,2024-07-12,JP,JPY,-0.620550,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.706836,-0.260015,0.607106,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6338,2024-07-15,JP,JPY,-0.620550,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.706836,-0.267442,0.607106,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6339,2024-07-16,JP,JPY,-0.620550,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.706836,-0.263156,0.607106,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6340,2024-07-17,JP,JPY,-0.620550,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.706836,-0.339953,0.336673,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6341,2024-07-18,JP,JPY,-0.252959,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.493396,-0.091206,0.550113,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6342,2024-07-19,JP,JPY,-0.252959,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.493396,-0.069254,0.550113,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6343,2024-07-20,JP,JPY,-0.252959,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.493396,-0.042954,0.550113,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6344,2024-07-21,JP,JPY,-0.252959,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.493396,-0.048317,0.510476,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6345,2024-07-23,JP,JPY,-0.252959,-0.730297,-0.886317,3,1,3,1.8000,0.5000,0.8000,dual,-0.493396,-0.048543,0.510476,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6346,2024-07-24,JP,JPY,-0.252959,-0.730297,0.269333,3,1,3,1.8000,0.5000,0.8000,dual,-0.195164,0.239932,0.808708,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6347,2024-07-25,JP,JPY,-0.235957,-0.730297,0.269333,3,1,3,1.8000,0.5000,0.8000,dual,-0.185292,-0.065657,0.799242,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6348,2024-07-26,JP,JPY,-0.235957,-0.730297,0.269333,3,1,3,1.8000,0.5000,0.8000,dual,-0.185292,-0.065873,0.799242,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6349,2024-07-29,JP,JPY,-0.235957,0.670820,0.269333,3,1,3,1.8000,0.5000,0.8000,dual,0.040695,0.067950,1.025229,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6350,2024-07-30,JP,JPY,-0.235957,0.670820,-0.098418,3,1,3,1.8000,0.5000,0.8000,dual,-0.054209,-0.002672,0.930325,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6351,2024-07-31,JP,JPY,-0.235957,0.670820,-0.098418,3,1,3,1.8000,0.5000,0.8000,dual,-0.054209,0.387962,0.962231,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6352,2024-08-01,JP,JPY,-0.235957,0.670820,-0.098418,3,1,3,1.8000,0.5000,0.8000,dual,-0.054209,0.464018,0.962231,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6353,2024-08-02,JP,JPY,-0.235957,0.670820,-0.098418,3,1,3,1.8000,0.5000,0.8000,dual,-0.054209,0.464018,0.962231,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6354,2024-08-04,JP,JPY,-0.235957,0.670820,-0.098418,3,1,3,1.8000,0.5000,0.8000,dual,-0.054209,0.461525,0.654667,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6355,2024-08-05,JP,JPY,-0.235957,0.670820,-0.153847,3,1,3,1.8000,0.5000,0.8000,dual,-0.068513,0.442805,1.391787,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6356,2024-08-06,JP,JPY,-0.235957,0.670820,-0.153847,3,1,3,1.8000,0.5000,0.8000,dual,-0.068513,0.516435,1.391787,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6357,2024-08-07,JP,JPY,-0.235957,0.670820,-0.153847,3,1,3,1.8000,0.5000,0.8000,dual,-0.068513,0.521562,1.391787,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6358,2024-08-09,JP,JPY,-0.235957,0.670820,-0.153847,3,1,3,1.8000,0.5000,0.8000,dual,-0.068513,0.513669,1.391787,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6359,2024-08-13,JP,JPY,-0.235957,0.670820,-0.153847,3,1,3,1.8000,0.5000,0.8000,dual,-0.068513,0.516979,1.256420,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6360,2024-08-14,JP,JPY,-0.235957,0.670820,1.428462,3,1,3,1.8000,0.5000,0.8000,dual,0.339825,0.955393,1.664758,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6361,2024-08-15,JP,JPY,-0.235957,0.670820,1.453296,3,1,3,1.8000,0.5000,0.8000,dual,0.346233,0.828573,1.671166,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6362,2024-08-16,JP,JPY,-0.235957,0.670820,1.453296,3,1,3,1.8000,0.5000,0.8000,dual,0.346233,0.827275,1.671166,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6363,2024-08-19,JP,JPY,-0.235957,0.670820,1.453296,3,1,3,1.8000,0.5000,0.8000,dual,0.346233,0.828956,1.235333,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6364,2024-08-20,JP,JPY,-0.235957,0.670820,1.453296,3,1,3,1.8000,0.5000,0.8000,dual,0.346233,0.863670,1.235333,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6365,2024-08-21,JP,JPY,-0.235957,0.670820,1.453296,3,1,3,1.8000,0.5000,0.8000,dual,0.346233,0.838921,1.235333,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6366,2024-08-22,JP,JPY,-0.394688,0.670820,1.578837,3,1,3,1.8000,0.5000,0.8000,dual,0.286465,0.772910,1.175565,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6367,2024-08-23,JP,JPY,-0.394688,0.670820,1.578837,3,1,3,1.8000,0.5000,0.8000,dual,0.286465,0.816878,0.993301,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6368,2024-08-28,JP,JPY,-0.394688,0.670820,1.578837,3,1,3,1.8000,0.5000,0.8000,dual,0.286465,0.853719,0.993301,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6369,2024-08-29,JP,JPY,-0.005407,-2.683282,1.685580,3,1,3,1.8000,0.5000,0.8000,dual,-0.000939,0.525493,0.705897,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6370,2024-08-30,JP,JPY,-0.005407,-2.683282,1.685580,3,1,3,1.8000,0.5000,0.8000,dual,-0.000939,1.170012,0.705897,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6371,2024-09-02,JP,JPY,-0.005407,-2.683282,1.685580,3,1,3,1.8000,0.5000,0.8000,dual,-0.000939,0.796281,0.492457,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6372,2024-09-03,JP,JPY,-0.005407,-2.683282,1.685580,3,1,3,1.8000,0.5000,0.8000,dual,-0.000939,0.947465,0.492457,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6373,2024-09-04,JP,JPY,-0.005407,-2.683282,1.618313,3,1,3,1.8000,0.5000,0.8000,dual,-0.018298,0.927461,0.475098,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6374,2024-09-05,JP,JPY,-0.005407,-2.683282,1.618313,3,1,3,1.8000,0.5000,0.8000,dual,-0.018298,1.078958,0.475098,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6375,2024-09-06,JP,JPY,-0.005407,-2.683282,1.618313,3,1,3,1.8000,0.5000,0.8000,dual,-0.018298,1.048945,0.475098,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6376,2024-09-08,JP,JPY,-0.005407,-2.683282,0.782313,3,1,3,1.8000,0.5000,0.8000,dual,-0.234040,0.814438,-0.038876,mild_strong,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6377,2024-09-10,JP,JPY,-0.005407,-2.683282,0.782313,3,1,3,1.8000,0.5000,0.8000,dual,-0.234040,0.720493,-0.048748,mild_strong,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6378,2024-09-13,JP,JPY,-0.005407,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,-0.182976,0.780309,0.002316,mild_strong,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6379,2024-09-16,JP,JPY,-0.005407,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,-0.182976,0.498934,-0.223671,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6380,2024-09-17,JP,JPY,-0.005407,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,-0.182976,0.501254,-0.128767,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6381,2024-09-18,JP,JPY,-0.005407,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,-0.182976,0.337491,-0.128767,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6382,2024-09-19,JP,JPY,0.475064,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,0.096007,0.590423,0.150216,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6383,2024-09-20,JP,JPY,0.475064,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,0.096007,0.587385,0.150216,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6384,2024-09-22,JP,JPY,0.475064,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,0.096007,0.680134,0.150216,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6385,2024-09-23,JP,JPY,0.475064,-2.683282,0.980185,3,1,3,1.8000,0.5000,0.8000,dual,0.096007,0.715791,0.164520,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6386,2024-09-24,JP,JPY,0.475064,-2.683282,0.744417,3,1,3,1.8000,0.5000,0.8000,dual,0.035164,0.664287,0.103677,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6387,2024-09-25,JP,JPY,0.475064,-2.683282,0.744417,3,1,3,1.8000,0.5000,0.8000,dual,0.035164,0.725061,0.103677,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6388,2024-09-26,JP,JPY,-0.087073,-2.683282,0.744417,3,1,3,1.8000,0.5000,0.8000,dual,-0.291238,0.446526,-0.222725,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6389,2024-09-27,JP,JPY,-0.087073,-2.683282,0.744417,3,1,3,1.8000,0.5000,0.8000,dual,-0.291238,0.468685,-0.222725,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6390,2024-09-29,JP,JPY,-0.087073,-2.683282,1.126466,3,1,3,1.8000,0.5000,0.8000,dual,-0.192645,0.454654,-0.532470,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6391,2024-09-30,JP,JPY,-0.087073,1.414214,1.126466,3,1,3,1.8000,0.5000,0.8000,dual,0.468242,0.959276,0.122009,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6392,2024-10-01,JP,JPY,-0.087073,1.414214,1.126466,3,1,3,1.8000,0.5000,0.8000,dual,0.468242,0.986868,0.122009,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6393,2024-10-02,JP,JPY,-0.087073,1.414214,1.126466,3,1,3,1.8000,0.5000,0.8000,dual,0.468242,0.986126,0.122009,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6394,2024-10-03,JP,JPY,-0.087073,1.414214,-0.171844,3,1,3,1.8000,0.5000,0.8000,dual,0.133194,1.264195,-0.213039,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6395,2024-10-04,JP,JPY,-0.087073,1.414214,-0.171844,3,1,3,1.8000,0.5000,0.8000,dual,0.133194,1.369245,-0.213039,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6396,2024-10-11,JP,JPY,-0.087073,1.414214,-0.171844,3,1,3,1.8000,0.5000,0.8000,dual,0.133194,1.443814,-0.153271,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6397,2024-10-14,JP,JPY,-0.087073,1.414214,-0.171844,3,1,3,1.8000,0.5000,0.8000,dual,0.133194,1.654960,-0.153271,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6398,2024-10-15,JP,JPY,-0.087073,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.074653,1.539244,-0.361118,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6399,2024-10-16,JP,JPY,-0.087073,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.074653,2.113370,-0.073714,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6400,2024-10-17,JP,JPY,-0.324381,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.212445,1.130753,-0.211506,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6401,2024-10-18,JP,JPY,-0.324381,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.212445,1.130497,-0.211506,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6402,2024-10-20,JP,JPY,-0.324381,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.212445,1.087303,-0.211506,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6403,2024-10-21,JP,JPY,-0.324381,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.212445,1.077989,-0.194147,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6404,2024-10-23,JP,JPY,-0.324381,1.414214,-0.977249,3,1,3,1.8000,0.5000,0.8000,dual,-0.212445,1.068847,-0.194147,strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6405,2024-10-24,JP,JPY,-0.981139,1.414214,-2.993564,3,1,3,1.8000,0.5000,0.8000,dual,-1.114127,-0.296760,-1.095829,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6406,2024-10-25,JP,JPY,-0.981139,1.414214,-2.993564,3,1,3,1.8000,0.5000,0.8000,dual,-1.114127,-0.287163,-0.880087,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6407,2024-10-28,JP,JPY,-0.981139,2.151411,-2.993564,3,1,3,1.8000,0.5000,0.8000,dual,-0.995225,-0.120782,-0.761185,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6408,2024-10-30,JP,JPY,-0.981139,2.151411,-2.486969,3,1,3,1.8000,0.5000,0.8000,dual,-0.864490,-0.092227,-0.681514,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6409,2024-10-31,JP,JPY,-0.981139,2.151411,-2.486969,3,1,3,1.8000,0.5000,0.8000,dual,-0.864490,0.125113,-0.681514,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6410,2024-11-01,JP,JPY,-0.981139,2.151411,-2.486969,3,1,3,1.8000,0.5000,0.8000,dual,-0.864490,0.066148,-0.681514,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6411,2024-11-04,JP,JPY,-0.981139,2.151411,-2.486969,3,1,3,1.8000,0.5000,0.8000,dual,-0.864490,0.032868,-0.681514,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6412,2024-11-05,JP,JPY,-0.981139,2.151411,-2.486969,3,1,3,1.8000,0.5000,0.8000,dual,-0.864490,0.002054,-0.960497,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6413,2024-11-06,JP,JPY,-0.981139,2.151411,0.087258,3,1,3,1.8000,0.5000,0.8000,dual,-0.200174,0.728729,-0.296181,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6414,2024-11-08,JP,JPY,-0.981139,2.151411,0.087258,3,1,3,1.8000,0.5000,0.8000,dual,-0.200174,0.732557,-0.296181,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6415,2024-11-12,JP,JPY,-0.981139,2.151411,0.087258,3,1,3,1.8000,0.5000,0.8000,dual,-0.200174,0.732742,-0.296181,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6416,2024-11-13,JP,JPY,-0.981139,2.151411,0.087258,3,1,3,1.8000,0.5000,0.8000,dual,-0.200174,0.732599,-0.235338,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6417,2024-11-14,JP,JPY,-0.981139,2.151411,-0.413195,3,1,3,1.8000,0.5000,0.8000,dual,-0.329323,0.750173,-0.364487,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6418,2024-11-15,JP,JPY,-0.981139,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,-0.319143,0.880897,-0.027905,mild_strong,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6419,2024-11-19,JP,JPY,-0.981139,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,-0.319143,0.790687,-0.027905,mild_strong,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6420,2024-11-20,JP,JPY,-0.981139,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,-0.319143,0.435550,-0.126498,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6421,2024-11-21,JP,JPY,-0.194181,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,0.137800,0.875290,-0.330442,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6422,2024-11-22,JP,JPY,-0.194181,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,0.137800,0.965776,-0.330442,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6423,2024-11-24,JP,JPY,-0.194181,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,0.137800,0.965233,-0.330442,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6424,2024-11-27,JP,JPY,-0.194181,2.151411,-0.373748,3,1,3,1.8000,0.5000,0.8000,dual,0.137800,0.957381,0.004606,mild_strong,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
